page,title,description,bedrooms,bathrooms,toilets,garage,location,city,price
304,Very Sharp Shared Apartment,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Oceanbay Estate, Orchid, Lekki, Lagos",Lekki,1600000
304,Room Self Contained,Self contain (single rooms) for rent,0,1,1,5,"Marshy Hill Estate, Ado, Ajah, Lagos",Ajah,400000
304,Serviced Self-contained Apartment,Self contain (single rooms) for rent,0,1,1,1,"Akin Ogunlewe, Victoria Island (VI), Lagos",Victoria Island,1000000
304,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Obadeyi, Ojokoro, Ifako-Ijaiye, Lagos",Ifako-Ijaiye,300000
304,Fully Serviced Room Self Contained,Self contain (single rooms) for rent,0,1,1,0,"Ikoyi, Lagos",Ikoyi,700000
304,2 Bedroom,2 bedroom flat / apartment for rent,2,2,2,0,"Sangotedo, Ajah, Lagos",Ajah,1200000
304,Massive 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,3,3,0,"Budo Estate, Behind Conoil Filling Station, Ajah, Lagos",Ajah,2200000
304,Fully Serviced 2 Bedrooms Terraced Duplex,2 bedroom flat / apartment for rent,2,2,3,2,"Ikate Axis, Lekki, Lagos",Lekki,3500000
304,Fully Furnished And Serviced 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,2,0,"Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",Lekki,5500000
304,Luxury 3 Bedroom Flat For Available,3 bedroom flat / apartment for rent,3,3,4,4,"Eleganza Gardens, VGC, Lekki, Lagos",Lekki,2500000
304,3 Bedroom Terrace Duplex,3 bedroom flat / apartment for rent,3,2,3,3,"Orchid Rd, Lekki, Lagos",Lekki,3500000
304,Decent 3 Bedroom Flat With Family Lounge,3 bedroom flat / apartment for rent,3,3,3,3,"Off Wempco Road, Ogba, Ikeja, Lagos",Ikeja,2000000
304,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Lekki Phase 1, Lekki, Lagos",Lekki,2200000
304,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Majek, Abijo, Lekki, Lagos",Lekki,700000
304,New Built 5 Bedrooms Fully Detached,5 bedroom flat / apartment for rent,5,4,5,0,"Lekki, Lagos",Lekki,95000000
304,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"College Road, Ogba, Ikeja, Lagos",Ikeja,300000
304,Newly Built Mini Flat With 2 Toilets,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"GRA, Ogudu, Lagos",Ogudu,1200000
305,"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,2,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
305,Luxury Built 5 Units Of 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,2,2,"Adeniyi Street, GRA Phase 1, Magodo, Lagos",Magodo,1500000
305,Lovely Spacious 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,2,"Extension Olowora, Omole Phase 2, Ikeja, Lagos",Ikeja,900000
305,Lovely 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,3,"GRA Phase 1, Magodo, Lagos",Magodo,1800000
305,Self Contain,Self contain (single rooms) for rent,0,1,1,0,"Agungi, Lekki, Lagos",Lekki,1000000
305,Well Maintained 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,0,"Lagasa, Eputu Road, Eputu, Ibeju Lekki, Lagos",Lekki,550000
305,Luxury 2 Bedroom Apartment With A Bq,2 bedroom flat / apartment for rent,2,3,3,0,"Oniru, Victoria Island (VI), Lagos",Victoria Island,3800000
305,Lovely 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,2,0,"Shangisha, Magodo, Lagos",Magodo,850000
305,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Olowora, Magodo, Lagos",Magodo,850000
305,Standard 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,0,"Glorious Estate, Badore, Ajah, Lagos",Ajah,800000
305,Self Serviced Flat,3 bedroom flat / apartment for rent,3,3,4,3,"Normal Williams Street, Ikoyi, Lagos",Ikoyi,8000000
305,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Ologolo, Lekki, Lagos",Lekki,1500000
305,Room Self,Self contain (single rooms) for rent,0,1,1,0,"Iba, Ojo, Lagos",Ojo,150000
305,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Awoyaya, Ajah, Lagos",Ajah,350000
305,Lovely 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,2,3,0,"Glory Estate, Ifako, Gbagada, Lagos",Gbagada,2000000
305,Newly Remodelled Luxury 2 Bedroom Fully Furnished And Fully Serviced,2 bedroom flat / apartment for rent,2,3,3,5,"Shonibare Estate, Maryland, Lagos",Maryland,2000000
305,"Single Room, Self-contained",Self contain (single rooms) for rent,0,1,1,0,"Ogombo, Ajah, Lagos",Ajah,150000
305,2 Bedrooms,2 bedroom flat / apartment for rent,2,2,3,3,"Orchid, Lekki, Lagos",Lekki,2500000
305,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"23rd Road, Festac, Amuwo Odofin, Lagos",Odofin,700000
305,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,7,"Off Ayo Alabi Street, Oke-ira, Ogba, Ikeja, Lagos",Ikeja,350000
305,Sharp 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,0,"Olokonla, Ajah, Lagos",Ajah,1500000
306,"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,2,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
306,Brand New 2 Bedroom With Wonderful Finished And Massive Rooms,2 bedroom flat / apartment for rent,2,2,3,0,"Kajola, Lakowe, Ibeju Lekki, Lagos",Lekki,950000
306,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,3,"Lekki Phase 1, Lekki, Lagos",Lekki,2400000
306,1 Bedroom Newly Built Luxury Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,3,"Lekki Penisulla Scheme 2, Off Ogombo Road, Abraham Adesanya, Lekki, Lagos",Lekki,1200000
306,Standard 2 Bedroom Flat (2 In The Compound),2 bedroom flat / apartment for rent,2,2,3,5,"Ikota Villa Estate, Lekki, Lagos",Lekki,2500000
306,Brand New Room And Parlor,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Ilaje Axis, Ajah, Lagos",Ajah,750000
306,Fully Serviced 2 Bedroom Apartment With Fitted Kitchen,2 bedroom flat / apartment for rent,2,2,3,2,"By Elegushi Axis, Ikate, Lekki, Lagos",Lekki,3500000
306,Luxurious Room And Parlour Self Contain,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Jakande, Lekki, Lagos",Lekki,1200000
306,Newly Built Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Off Ajayi Road, Ogba, Ikeja, Lagos",Ikeja,650000
306,Luxurious Newly Built Room Self Contain Upstairs Pop Ceiling,Self contain (single rooms) for rent,0,1,1,8,"Onosa, Ibeju Lekki, Lagos",Lekki,250000
306,Newly Built Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Bashorun Town, Abijo, Lekki, Lagos",Lekki,850000
306,Bq With Bathroom And Kitchen,Self contain (single rooms) for rent,0,1,1,1,"Marwa Junction, Lekki Phase 1, Lekki, Lagos",Lekki,1000000
306,Fully Furnished 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,2,"Sangotedo, Ajah, Lagos",Ajah,2000000
306,Bq Self Contain,Self contain (single rooms) for rent,0,1,1,0,"Chevron Drive, Lekki Phase 2, Lekki, Lagos",Lekki,500000
306,Spacious Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"New Road, Lekki, Lagos",Lekki,1200000
306,Boy's Quarter,Self contain (single rooms) for rent,0,1,1,1,"Atlantic View Estate Off New Road, Igbo Efon, Lekki, Lagos",Lekki,400000
306,Self Contained,Self contain (single rooms) for rent,0,1,1,4,"Agungi, Lekki, Lagos",Lekki,850000
306,Newly Built Executive 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,2,"Glory Estate, Ifako, Gbagada, Lagos",Gbagada,1600000
306,Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Emma Abimbola Close, Lekki Phase 1, Lekki, Lagos",Lekki,2000000
306,Lovely 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,2,3,0,"Oregun, Ikeja, Lagos",Ikeja,1000000
306,Lovely 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,2,3,0,"Yaba, Lagos",Yaba,1700000
307,"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,2,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
307,Lovely 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,2,0,"Secretariat, Alausa, Ikeja, Lagos",Ikeja,1300000
307,Luxury 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,0,"Lagos Housing Scheme, GRA Phase 1, Magodo, Lagos",Magodo,2000000
307,Executive Mini Flat Perfectly Finished With Modern Facilities,1 bedroom mini flat (room and parlour) for rent,1,1,1,2,"Awoyaya, Ibeju Lekki, Lagos",Lekki,500000
307,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,6,"Pedro, Gbagada, Lagos",Gbagada,600000
307,An Exclusive Mini Flat For 15 Years,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Pedro, Gbagada, Lagos",Gbagada,4800000
307,A Decent Standard Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,8,"Off Oye Street, Ori-oke, Ogudu, Lagos",Ogudu,700000
307,Luxury 4 Bedroom Maisonette Ensuite,4 bedroom flat / apartment for rent,4,4,5,3,"Ikoyi, Lagos",Ikoyi,15000000
307,1 Room Self Contain,Self contain (single rooms) for rent,0,1,1,1,"Lekki Right, Behind Pinnacle Fillings Station, Lekki Phase 1, Lekki, Lagos",Lekki,1000000
307,A Neat Room Self Contain,Self contain (single rooms) for rent,0,1,1,0,"Off Chemist Bus Stop, Akoka, Yaba, Lagos",Yaba,200000
307,Newly Built 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,3,4,2,"Shangisha, Magodo, Lagos",Magodo,2000000
307,Decent Sized 3 Bedroom Apartment + Bq+pool+ Gym,3 bedroom flat / apartment for rent,3,3,4,2,"Banana Island, Ikoyi, Lagos",Ikoyi,12000000
307,Well Furnished 2 Bedroom Apartment + Bq +pool+gym,2 bedroom flat / apartment for rent,2,2,3,2,"Ikoyi, Lagos",Ikoyi,9000000
307,2 Bedroom Flat In A Serene Environment,2 bedroom flat / apartment for rent,2,2,2,1,"Baba Adisa Bus-stop, Ibeju Lekki, Lagos",Lekki,3500000
307,Luxury 1 Bedroom Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Okupe Estate, Maryland, Lagos",Maryland,1300000
307,Room And Parlour,1 bedroom mini flat (room and parlour) for rent,1,1,1,7,"Southern View Estate, Eleganza, Lekki, Lagos",Lekki,1300000
307,Executive 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,3,0,"Command, Peace Estate, Alagbado, Ifako-Ijaiye, Lagos",Ifako-Ijaiye,700000
307,A Self Contain Room,Self contain (single rooms) for rent,0,1,1,0,"Campos Area, Lagos Island, Lagos",Island,450000
307,1 Bedroom Shared Apartment,Self contain (single rooms) for rent,0,1,2,0,"Chief Saula Ndakolo Street, Off Mobil Estate Road, Ilaje, Ajah, Lagos",Ajah,500000
307,Spacious Self Contain,Self contain (single rooms) for rent,0,1,1,1,"GRA Phase 2, Magodo, Lagos",Magodo,600000
307,Tasteful 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,3,"GRA Phase 1, Magodo, Lagos",Magodo,2000000
308,An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,3,"Ikoyi, Lagos",Ikoyi,15000000
308,Room Self-contained,Self contain (single rooms) for rent,0,1,1,1,"Thomas Estate, Ajah, Lagos",Ajah,350000
308,Luxury Self Contain Room,Self contain (single rooms) for rent,0,1,1,8,"Thomas Estate, Ajiwe, Ajah, Lagos",Ajah,600000
308,Newly Built Self Contain Room,Self contain (single rooms) for rent,0,1,1,1,"Ladilak, Shomolu, Lagos",Shomolu,400000
308,A Very Spacious Room Self Contained Available,Self contain (single rooms) for rent,0,1,1,1,"Igbo Efon, Lekki, Lagos",Lekki,500000
308,Self Contain Bq,Self contain (single rooms) for rent,0,1,1,4,"Agungi, Lekki, Lagos",Lekki,800000
308,Standard Renovated Self Contain,Self contain (single rooms) for rent,0,1,1,0,"Health Center, Gbagada, Lagos",Gbagada,300000
308,"Service Spacious Bq, Without Kitchen",Self contain (single rooms) for rent,0,1,1,1,"Lekki Phase 1, Lekki, Lagos",Lekki,800000
308,Nice 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,2,2,"Sabo, Ojodu, Lagos",Ojodu,900000
308,A Room Self Contained,Self contain (single rooms) for rent,0,1,1,1,"Abijo, Labora, Ajah, Lagos",Ajah,200000
308,Room Self In A Fenced Compound,Self contain (single rooms) for rent,0,1,1,1,"Maroko, Off Mobil Road, Ilaje, Ajah, Lagos",Ajah,200000
308,Luxury 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,2,"Igbo Efon, Lekki, Lagos",Lekki,1500000
308,Brand New 3 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,0,"Association Avenue, GRA Phase 2, Magodo, Lagos",Magodo,2000000
308,Luxury 3 Bedroom Duplex With A Bq,3 bedroom flat / apartment for rent,3,4,4,2,"Lekki Phase 1, Lekki, Lagos",Lekki,6000000
308,A Brand New Clean 2 Bedroom,2 bedroom flat / apartment for rent,2,2,2,2,"Off General Paint, Alasia, Ajah, Lagos",Ajah,750000
308,2 Bedroom Flat,2 bedroom flat / apartment for rent,2,3,3,6,"Ago Palace, Isolo, Lagos",Isolo,1000000
308,3 Bedroom Flat,3 bedroom flat / apartment for rent,3,4,4,6,"Olive Church, Ago Palace, Isolo, Lagos",Isolo,1400000
308,3 Bedroom Flat,3 bedroom flat / apartment for rent,3,4,4,7,"Startime, Ago Palace, Isolo, Lagos",Isolo,1500000
308,Self Contained Studio,Self contain (single rooms) for rent,0,1,1,1,"Greenville Estate, Agungi, Lekki, Lagos",Lekki,1600000
308,Service 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,0,"Off Glover Road, Old Ikoyi, Ikoyi, Lagos",Ikoyi,7000000
308,Brand New Two Bedroom Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,3,"Badore, Ajah, Lagos",Ajah,1500000
309,An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,3,"Ikoyi, Lagos",Ikoyi,15000000
309,Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Victoria Arobieke, Lekki, Lagos",Lekki,1500000
309,One Bedroom,1 bedroom mini flat (room and parlour) for rent,1,1,1,4,"Admiralty Estate, Alpha Beach Road, Igbo Efon, Lekki, Lagos",Lekki,1000000
309,Fantastic Spacious 3 Bedrooms,3 bedroom flat / apartment for rent,3,3,4,1,"Oke Ona Street, Kilo, Surulere, Lagos",Surulere,1300000
309,4 Bedroom Semi Detached Duplex,4 bedroom flat / apartment for rent,4,3,4,0,"Lekki, Lagos",Lekki,100000000
309,5 Bedroom Fully Detached Duplex,5 bedroom flat / apartment for rent,5,4,5,0,"Lekki, Lagos",Lekki,180000000
309,5 Bedroom Semi Detached Duplex,5 bedroom flat / apartment for rent,5,4,5,0,"Lekki, Lagos",Lekki,140000000
309,Standard Serviced 2 Bedroom Flats,2 bedroom flat / apartment for rent,2,2,2,0,"Lekki Phase 1, Lekki, Lagos",Lekki,3000000
309,Classic Self-contained (1 Room),Self contain (single rooms) for rent,0,1,1,3,"Osapa, Lekki, Lagos",Lekki,1000000
309,Brand New Luxury Stylishly Furnished And Serviced 1 Bedroom Penthouse,1 bedroom mini flat (room and parlour) for rent,1,1,1,5,"Lekki Phase 1, Lekki, Lagos",Lekki,2500000
309,Well Improved Upper Flat In A Block Of Flats,4 bedroom flat / apartment for rent,4,4,4,4,"Lsdpc Medium Income Estate, Ogba, Ikeja, Lagos",Ikeja,2300000
309,A Room Self Contaied,1 bedroom flat / apartment for rent,1,1,1,1,"Ologolo, Lekki, Lagos",Lekki,500000
309,3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,2,"Behind Shoprite Road, Osapa, Lekki, Lagos",Lekki,2500000
309,Self Contained With Open Kitchen,Self contain (single rooms) for rent,0,1,1,1,"By 3d Supermarket, Idado, Lekki, Lagos",Lekki,800000
309,Self Contained,Self contain (single rooms) for rent,0,1,1,6,"Awoyaya Phase 2, Ibeju Lekki, Lagos",Lekki,270000
309,1 Room Self Contain,Self contain (single rooms) for rent,0,1,1,0,"17 Ishola Bello Street, Akiode, Ojodu, Lagos",Ojodu,250000
309,A Neat Room Self Contained,Self contain (single rooms) for rent,0,1,1,0,"Akinbode Street, Ikosi, Ketu, Lagos",Ketu,220000
309,A Neat Room Self Contained,Self contain (single rooms) for rent,0,1,1,0,"Omolade Lafia Street, Palmgrove, Shomolu, Lagos",Shomolu,300000
309,A Very Neat Room,Self contain (single rooms) for rent,0,1,1,0,"Bamji Lawal, Bariga, Shomolu, Lagos",Shomolu,100000
309,Luxurious 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,3,4,0,"Sangotedo, Ajah, Lagos",Ajah,1300000
309,Lovely 2 Bedrooms Flat In A Good Environment,2 bedroom flat / apartment for rent,2,2,3,1,"Off Hughes Avenue, Alagomeji, Yaba, Lagos",Yaba,1300000
310,"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,2,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
310,Standard Self Contained Room,Self contain (single rooms) for rent,0,1,1,0,"Chemist Bus-stop, Akoka, Yaba, Lagos",Yaba,350000
310,2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,3,"Ikate, Lekki, Lagos",Lekki,75000000
310,Luxury Furnished Large Studio Self Contain Apartment In A Well Secured Estate,1 bedroom flat / apartment for rent,1,1,1,0,"Sangotedo, Ajah, Lagos",Ajah,1000000
310,Luxury Furnished Room And Parlour Apartment In A Well Secured Estate,1 bedroom flat / apartment for rent,1,1,1,0,"Sangotedo, Ajah, Lagos",Ajah,1100000
310,Brand New 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,2,2,"Awoyaya, Ibeju Lekki, Lagos",Lekki,800000
310,4 Bedroom Luxury Apartment,4 bedroom flat / apartment for rent,4,4,5,0,"Old Ikoyi, Ikoyi, Lagos",Ikoyi,41477068
310,Executive 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,0,"Mercyland Estate, Baruwa, Ipaja, Lagos",Ipaja,500000
310,Tastefully Built 2 Bedroom Flat (pop),2 bedroom flat / apartment for rent,2,2,2,0,"Mercyland Estate, Baruwa, Ipaja, Lagos",Ipaja,500000
310,Newly Renovated Tastefully Finished 2 Bedroom Flats,2 bedroom flat / apartment for rent,2,2,3,8,"1, Arapasowu Street, Ikeja, Lagos",Ikeja,1800000
310,A Clean And Massive 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,2,3,5,"Census, Surulere, Lagos",Surulere,1300000
310,Luxurious 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,0,"Merian, Ojokoro, Ifako-Ijaiye, Lagos",Ifako-Ijaiye,850000
310,Self Contain (shared),Self contain (single rooms) for rent,0,1,1,2,"Aptech, Sangotedo, Ajah, Lagos",Ajah,405000
310,A Room Self Contain,Self contain (single rooms) for rent,0,1,1,1,"Thomas Estate, Ajah, Lagos",Ajah,350000
310,Lovely Spacious Room Self In Well Ventilated Environment.,Self contain (single rooms) for rent,0,1,1,0,"Yaba, Lagos",Yaba,400000
310,A Room And Parlour Self Contained,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Olive Pack Estate, Abijo, Lekki, Lagos",Lekki,400000
310,Self Contain,Self contain (single rooms) for rent,0,1,1,0,"Greenville, Badore, Ajah, Lagos",Ajah,350000
310,Lovely Executive Miniflat Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Lekki Phase 1, Lekki, Lagos",Lekki,2300000
310,A Decent And Spacious Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,2,"Akinyemi Street, Ogudu, Lagos",Ogudu,500000
310,Mini Flat Up,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"New Garage, Ifako, Gbagada, Lagos",Gbagada,500000
310,Spacious Ground Floor 2 Bedroom Flat Ensuites,2 bedroom flat / apartment for rent,2,3,3,1,"Off Morris Street, Abule Oja, Yaba, Lagos",Yaba,1500000
311,"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,2,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
311,Decent And Spacious Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,5,"Rjolad Hospital, Gbagada, Lagos",Gbagada,500000
311,Newly Built With Modern Features Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,6,"Bailey, Yaba, Lagos",Yaba,700000
311,Decent And Spacious Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,6,"Sesan, Medina, Gbagada, Lagos",Gbagada,600000
311,Lovely And Tasteful Self Contain Apartment,Self contain (single rooms) for rent,0,1,2,1,"Yaba, Lagos",Yaba,500000
311,A Neat Three Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,8,"Famous Street, Pedro, Gbagada, Lagos",Gbagada,900000
311,A Miniflat,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Aladelola Street, Ikosi, Ketu, Lagos",Ketu,400000
311,Executive Mini Flat For Your Relaxation. Situated In A Conducive Area,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Yaba, Lagos",Yaba,750000
311,Furnished 1 Bedroom Penthouse With Swimming Pool,1 bedroom flat / apartment for rent,1,1,1,0,"Off Fola Osibo, Lekki, Lagos",Lekki,2500000
311,A Newly Built Self Contain Room,Self contain (single rooms) for rent,0,1,1,8,"Bamji Lawal, Bariga, Shomolu, Lagos",Shomolu,200000
311,Clean Room And Parlour,1 bedroom mini flat (room and parlour) for rent,1,1,1,9,"Startime Estate, Okota, Isolo, Lagos",Isolo,800000
311,Furnished & Fully Serviced Room And Parlor,1 bedroom mini flat (room and parlour) for rent,1,1,1,1,"Off Fola Osibo Phase One, Lekki, Lagos",Lekki,2500000
311,Luxurious Room And Parlour Self Contain,1 bedroom mini flat (room and parlour) for rent,1,1,1,0,"Destiny Homes Abijo, Sangotedo, Ajah, Lagos",Ajah,500000
311,"Luxury Mini Flat, Serviced Apartment",2 bedroom flat / apartment for rent,2,2,3,1,"Lekki Phase 1, Lekki, Lagos",Lekki,2500000
311,Room And Parlour Self Contained,1 bedroom mini flat (room and parlour) for rent,1,1,1,6,"Destiny Homes Estate, Abijo, Lekki, Lagos",Lekki,400000
311,Newly Built Mini Flat,1 bedroom flat / apartment for rent,1,1,1,5,"Ajayi Road, Ogba, Ikeja, Lagos",Ikeja,650000
